x	y	z
0.00623265	0.009788	0.010001
0.00581208	0.00351979	0.0062016
0.00681704	0.00655631	0.00582345
0.00128791	0.00586839	0.00508444
0.00197179	0.0047945	0.00425227
0.00797569	0.00626278	0.00200526
0.00748836	0.0069081	0.00893642
0.00181981	0.00597811	0.0093894
0.00284997	0.00190731	0.0058349
0.00601395	0.0049833	0.0014716
0.00846969	0.00604479	0.00331796
0.00937922	0.00952251	0.00677313
0.00983742	0.00383672	0.00188225
0.000231843	0.00769857	0.0055389
0.00732832	0.00179145	0.00652293
0.00243077	0.00566901	0.00570639
0.000768096	0.00954656	0.00403659
0.00667451	0.00963029	0.00246495
0.0075502	0.00208992	0.00517033
0.00336022	0.00897577	0.00838873
0.00113664	0.00550466	0.00806389
0.00311845	0.00108101	0.00108033
0.00465408	0.0100283	0.00140708
0.00447119	0.000372351	0.00496669
0.00617118	0.00157676	0.0079882
0.00748337	0.00984112	0.00912834
0.00438604	0.00693995	0.00857724
0.00610693	0.00379483	0.00850846
0.0083195	0.000388335	0.00520569
0.00239338	0.00785623	0.00457251
0.00644579	0.0030472	0.00137023
0.00564329	0.00261755	0.00126173
0.0093686	0.000970112	0.00625758
0.00769112	0.0076517	0.00554048
0.00825325	0.00542635	0.00078871
0.00061517	0.000295023	0.00999314
0.000569135	0.00160485	0.00295259
0.00907823	0.00781219	0.00214081
0.00520451	0.00781977	0.00154301
0.00563382	-6.29701e-05	0.00731162
0.00160924	0.00774517	0.00657431
0.0017455	0.000889002	0.00561804
0.0100481	0.00201915	0.00129781
0.00634035	0.00836238	0.00179014
0.00692984	0.000121775	0.00521589
4.67986e-05	0.0081079	0.00212228
0.00890286	0.00676818	0.00106112
0.00982146	0.00940801	0.0093275
0.00712558	0.00447478	0.00488074
0.00994616	0.00968782	0.00650401
0.00609404	0.00710108	0.00883612
0.0052414	0.000269967	0.000382058
0.00169959	0.00430898	0.00236367
0.00398312	0.00329145	0.00520221
0.0016861	0.00229793	0.0074144
0.00343453	0.000938523	0.00423176
0.00991631	0.00420739	0.00857411
0.00616302	0.000765372	0.0074375
0.000229074	0.00961002	0.0044642
0.0042364	0.00123503	0.00105479
0.00321333	0.00726397	0.00685154
0.000966895	0.00449416	0.0011007
0.00612072	0.00125047	0.00106575
0.00505492	0.00278833	0.00457999
0.00644335	0.00846058	0.00600782
0.00991961	0.00480009	0.00597658
0.00166379	0.00492607	0.00765126
0.00858237	0.000364019	0.00738746
0.0088629	0.00264627	0.00281689
0.00281746	0.00582191	0.00227654
0.00530512	0.0031456	0.00893651
0.0043635	0.00144929	0.00594035
0.00323462	0.003891	0.00489694
0.00548058	0.00888351	0.00443887
0.00541482	0.00157097	0.00732636
0.00598269	0.00639863	0.00762268
0.00250304	0.00874182	0.00580907
0.00690788	0.00912771	0.00662119
0.000641081	0.000505512	5.5867e-05
0.00167317	0.000177185	0.00493328
0.0071464	0.00297323	0.00171626
0.00863674	0.00120498	0.00276113
0.00430528	0.00452502	7.19784e-05
0.0029774	0.00918817	0.00204774
0.00929828	0.00214506	0.00613821
0.00317688	0.00401322	0.0031432
0.00311427	0.00374475	0.00514191
0.00925989	0.00452452	0.00815211
0.00389816	0.00990534	0.005466
0.00131689	0.00612485	0.0085959
0.00233862	0.00491069	0.000751388
0.00152677	0.00282373	0.00407467
0.00399182	0.00542327	0.00967104
0.00805864	0.000638602	0.00410517
0.00864669	0.00671135	0.00298838
0.00854152	0.00704764	0.00966216
0.00905384	0.00913309	0.00448417
0.00422868	0.00761674	0.00387089
0.00639544	0.00789104	0.000360941
0.00135867	0.0068575	0.00601091
