x	y	z
0.00220328	0.00540826	0.00736212
0.00319861	0.00418379	0.000936121
0.00626477	0.0066337	0.0074693
0.000989539	0.000115198	0.0093919
0.00816688	0.0031549	0.00371919
0.00270083	0.00535787	0.00396401
0.00553764	0.00663582	0.00628006
0.0089524	0.00217369	0.00940973
0.00847677	0.00613386	0.00281782
0.00759077	0.00503354	0.00385984
0.0096213	0.00613355	0.00142923
0.00482264	0.00247367	0.00755052
0.00283634	0.0079005	0.00657614
0.00613725	0.00675816	0.0086472
0.0080785	0.0026894	0.00170228
0.0050303	0.00867668	0.00937996
0.00782448	0.00508569	0.00584086
0.0094518	0.00702454	0.00936295
0.00174844	0.000337785	0.00414077
0.00984026	0.000461444	0.00330195
0.00461747	0.000271641	0.00958792
0.00877931	0.00184016	0.00541887
0.00394557	0.00264483	0.00393865
0.00436779	0.00264677	0.00154259
0.00570319	0.00280043	0.00344272
0.00730768	0.00535172	0.00533741
0.0021038	0.00422562	0.000167189
-3.41296e-06	0.00875148	0.00582572
0.00977757	0.00154096	0.00359731
0.00858652	0.00649331	0.00544777
0.006526	0.00905427	0.0100155
0.00677212	0.0094782	0.00411552
0.00991132	0.00135369	0.00948672
0.000500814	0.00997903	0.00964276
0.00944237	0.00383673	0.00822515
0.0088488	0.00578008	0.00762049
0.00391899	0.00215482	0.00886375
0.00863479	0.00651169	0.0084825
0.00781543	0.000326973	0.00520784
0.00959611	0.00680295	0.00826311
0.00205589	0.00721992	0.00969971
0.00186837	0.0063997	0.00820114
0.00416397	0.0048557	0.00730591
0.00141595	0.00808095	0.0045847
0.00315249	0.000455676	0.00610769
0.00742994	0.00299758	0.0033543
0.00653063	0.00859517	0.00585572
0.00433889	0.00811518	0.00207691
0.00657062	0.00268266	0.00367468
0.00162019	0.00353681	0.00174087
0.00947129	9.57162e-05	0.00780949
0.00454781	0.00654077	0.00317795
0.00362805	0.00835309	0.00930692
0.00145717	0.000611232	0.00624124
0.00431637	0.00456399	0.000359042
0.000253717	0.0060461	0.00728371
0.00737735	0.00375302	0.0042758
0.00936877	0.00607608	0.0072316
0.00462045	0.00706586	0.0048997
0.00345084	0.00151371	0.00586655
0.00433914	0.00623144	9.39118e-06
0.00124263	0.00276451	0.00186207
0.00210326	0.00155571	0.00151734
0.000313978	0.00992014	0.00178659
0.00120202	0.00116071	0.00703966
0.00977742	0.0096966	0.00763026
0.000405257	0.00299489	0.000402071
0.00574185	0.00419988	0.00641985
0.00500149	0.00851204	0.00483547
0.00122505	0.00525215	0.0018536
0.00750514	0.00125537	0.00753096
0.00538748	0.00997809	0.00707954
0.000240435	0.00496061	0.00702549
0.00243245	0.00399099	0.00718542
0.0068433	0.00325196	0.00946341
0.00193166	0.00870423	0.00594331
0.00448178	0.00560215	0.00925575
0.00146629	0.00700887	0.00301809
0.00284045	0.00326448	0.00515724
0.00521968	0.00204815	0.00169244
0.00085465	0.00358179	0.00288202
0.000462602	0.00607186	0.00578386
0.000270721	0.00871069	0.000683542
0.00149982	0.00951475	0.00720071
0.0028948	0.0098042	0.00608262
0.00515226	0.00539476	0.0080366
0.00316059	0.000743504	0.00327697
0.00557018	0.000551718	0.00383095
0.000752834	0.00895	0.0013473
0.00191284	0.0090186	0.00981522
0.000959561	0.00122573	0.0035422
0.00354263	0.0015011	0.00158443
6.84047e-05	0.00997955	0.00414146
0.00434843	0.00788509	0.00187851
0.00608918	0.00869242	0.00938189
0.00319309	0.00699576	0.00127799
0.00999726	0.00810673	0.00407317
0.00461581	0.00129797	0.00379228
0.00631304	0.00386379	0.00639873
0.000131221	0.0069283	0.00992717
