x	y	z
7.70939e-05	0.00654541	0.000996997
0.00528359	0.00125395	0.00407178
0.00303004	0.00315138	0.000201767
0.00231159	0.00627346	0.0062087
0.00078941	0.00842059	0.00580566
0.00584479	0.00936879	0.00469864
0.00941164	0.0070393	0.00427043
0.00230051	0.00616362	0.00931999
0.00705053	0.00731624	0.00382077
0.000628035	0.00481172	1.92818e-06
0.00189288	0.000539335	0.00977636
0.00477432	0.00650738	0.00417228
0.00489549	0.00459279	0.00916256
0.000231785	0.0087013	0.00553866
0.00476591	0.00126663	0.00501059
0.00640326	0.00630895	0.00677953
0.0100477	0.00893547	0.00209043
0.00280502	0.001491	0.000914837
0.00728945	0.00807475	0.00868702
0.00146711	0.00729692	0.0056452
0.00100529	0.00550466	0.00285822
0.00400891	0.00894119	0.00328618
0.00707418	0.00488476	0.00720978
0.00507491	0.0093703	0.00334634
0.0077678	0.00259473	0.00121828
0.00970781	0.00499879	0.00197221
0.0065946	0.00382734	0.00165367
0.00693029	0.00702516	0.00235972
0.00170376	0.00354838	0.00932603
0.0014192	0.00837578	0.00157904
0.00227879	0.00277719	0.00778137
0.000606972	0.000767489	0.000290233
0.00690636	0.000332437	0.00473363
0.00801484	0.000429229	0.00839795
0.00419163	0.00885013	0.00428819
0.00727608	0.00126706	0.00170249
0.00376538	0.00558037	0.00520447
0.00114855	0.00775373	0.0007157
0.00124791	0.00681171	0.00916564
0.00785404	0.0031775	0.00781586
8.86358e-05	0.00953797	0.00640642
0.00584933	0.00582354	0.00307077
0.0100483	0.00762688	0.00917761
0.003019	0.00377985	0.00336802
0.000223946	0.00101471	0.00462136
0.0050242	0.00546661	0.0020669
0.00304257	0.000521166	0.00483304
0.00846622	0.00618324	0.00623173
0.00921613	0.00946097	0.00932256
0.00188769	0.00941126	0.00256353
0.00921926	0.0082549	0.00765953
0.00761048	0.000974557	0.00735154
0.00486474	0.000627699	0.00635978
0.00940677	0.00232442	0.00650907
0.00722393	0.00540587	0.00869371
0.00572117	0.00369252	0.00615513
0.00141505	0.00575931	0.00316492
0.00921465	0.00272688	0.00812702
0.00535532	0.00188486	0.00292279
0.00964571	0.00936024	0.00484122
0.000607524	0.00921301	0.00992666
0.00858715	0.00962478	0.00149417
0.005747	0.00020784	0.000467021
0.00121891	0.00134594	0.00629909
0.00764628	0.00682014	0.00203924
0.0089102	0.00636269	0.00439938
0.00893824	0.00852415	0.00779598
0.00175237	0.00734601	0.00932292
0.00192049	0.0027781	0.00931146
0.00825668	0.00776812	0.00349829
0.0021905	0.00960211	0.00323398
0.000865998	0.00811544	0.00204898
0.00467472	0.000252269	0.00304641
0.00411068	0.00455242	0.00493256
0.000542594	0.00200596	0.00370253
0.00687617	0.00943016	0.00558475
0.00640605	0.00916841	0.00593568
0.00118192	0.00286841	0.00411883
0.0068685	0.00887542	0.00216678
0.0095853	0.00806758	0.00406188
0.00550508	0.000894736	0.00224019
0.00367733	0.00615438	0.00802651
0.000136327	0.00147707	0.00255735
0.00155042	0.00807283	0.00459541
0.0090099	0.00546699	0.0063271
0.00844457	0.000691321	0.00655208
0.00295638	0.00603809	0.00849443
0.00843995	0.00193553	0.000429165
-4.74274e-05	0.00683536	0.00888524
0.00497282	0.00887502	5.9984e-05
0.00636398	0.00588406	0.00437456
0.00533196	0.00233387	0.00343615
0.00266932	0.00992835	0.00842844
0.00201874	0.00991412	0.00451009
0.00267042	3.48436e-05	0.00316363
0.0066185	0.00722481	0.00193744
0.00583134	0.000300181	0.00588806
0.00293819	0.00904257	0.00422242
0.0014526	0.000210085	0.00341819
0.00647028	0.00544141	0.00794601
