x	y	z
0.00845107	0.00713853	0.00854816
0.00725076	0.00315457	0.00910053
0.00295115	0.00276445	0.00491731
0.0014528	0.00917668	0.00202377
0.00133957	0.00587999	0.00449419
0.00921839	0.00676348	0.000923584
0.00856205	0.00705807	0.00627957
0.00206023	0.00959695	0.0093782
0.00196152	0.000340079	0.00749533
0.00514582	0.00495564	0.00447221
0.00740598	0.00169444	0.00435805
0.00820148	0.00674411	0.00634923
0.00580151	0.000718006	0.00657614
0.00295247	0.00462688	0.0022987
0.00691531	0.00129708	0.00888599
0.0009995	0.00253335	0.00368395
0.00550456	0.00655226	0.00304324
0.00514543	0.00895689	0.00130237
0.00931029	0.00305458	0.00573717
8.36897e-05	0.00309977	0.00890315
0.00435477	0.00875045	0.00722482
1.84743e-06	0.00269928	0.00468321
0.00504416	0.00596324	1.32982e-05
0.00940149	0.00202986	0.00685709
0.00642864	0.000902885	0.00324926
0.00461502	0.00777304	0.00883017
0.00799369	0.00843457	0.00669789
0.00947105	0.00106589	0.00998547
0.00725315	0.000245876	0.0060912
0.000932063	0.00467573	0.00409021
0.00251923	0.000144964	0.00321587
0.00138847	0.00115292	0.00423695
0.00897169	0.00075893	0.00447974
0.00841825	0.0063407	0.00328181
0.00759858	0.000412942	0.00793353
0.00385311	0.00369715	0.00865682
0.0030944	0.00367779	0.00154517
0.00780009	0.00852819	0.00121449
0.00132704	0.00807184	0.000436423
0.00345233	0.00371714	0.00485775
0.00136334	0.00803435	0.00447644
0.00375238	0.00491921	0.00419589
0.00680852	0.000457451	0.00612398
0.00905154	0.0063924	0.00530126
0.00900951	5.79939e-05	0.000360525
0.00394576	0.00908403	0.00144398
0.0098357	0.00576228	0.00491252
0.00717258	0.00988738	0.00680201
0.00746254	0.00527848	0.00559669
0.00554236	0.00698818	0.009116
0.0036241	0.00899665	0.00940134
0.00562326	0.00315877	0.00236755
0.00063784	0.00026487	0.00226856
0.00700195	0.0054444	0.00463015
0.000238103	0.00105027	0.00876217
0.00518576	0.00179935	0.00255147
0.00868963	0.00445755	0.00910536
0.00366967	0.0021378	0.00755086
0.00215339	0.00774939	0.00422441
0.00851234	0.00275187	0.00492006
0.0025935	0.00783244	0.00938852
0.00219516	0.00544644	0.000681514
0.00939074	0.00108241	0.000817129
0.0076653	0.00110554	0.00808969
0.00945067	0.00755835	0.00211858
0.00974967	0.00176301	0.00245351
0.00282684	0.00599768	0.00838468
0.00989093	0.00170011	0.00792019
0.00907982	0.000471293	0.00711734
0.00369418	0.0061356	0.00457921
0.00409388	0.00418629	0.00696874
0.00379974	0.00331191	0.00531316
0.00519077	0.00330193	0.000362254
0.00715876	0.00495345	0.00292673
0.00462835	0.00422802	0.00555152
0.00967362	0.00364323	0.00404495
0.00638137	0.00560215	0.00391146
0.00990381	0.00972289	0.00860491
0.000566945	0.000970507	0.00292906
0.000274569	0.001449	0.00671234
0.00851417	0.00263821	0.00107443
0.00689179	0.00524699	0.00753897
0.00687272	0.000795967	0.000494043
0.00547401	0.00900837	0.000716067
0.00721168	0.00223733	0.00616871
0.00778611	0.0032526	0.000449082
0.00308882	0.00539731	0.00616862
0.00639012	0.00671178	0.00364706
0.00651037	0.00957258	0.00927386
0.000988778	0.0034495	0.00770416
0.00416494	0.00831754	0.00315051
0.000416909	0.00522406	0.00720343
0.0061519	0.00291476	0.00737223
0.00383072	0.00537297	0.00741142
0.00999697	0.00562082	0.00114916
0.00860161	0.0070762	0.00579979
0.00853442	0.0076091	0.00471046
0.00401554	0.00896569	0.00391417
0.00235805	0.00330185	0.0041059
0.00218257	0.0033881	0.00375331
