x	y	z
0.00235661	0.00978649	0.00547269
0.0019355	0.000404935	0.00927857
0.00587028	0.0056277	0.00190304
0.00269583	0.00613846	0.000837191
0.00717205	0.00578537	0.00643788
0.007502	0.00947096	0.00721534
0.00941164	0.00696538	0.0019417
0.00871204	0.00430787	0.00929394
0.00161516	0.000725841	0.000190578
0.00137458	0.00475044	0.00685451
0.000552435	0.00942477	0.0078215
0.00947732	0.00253712	0.00319835
0.00440135	0.00478182	0.00169067
0.00726576	0.00155539	0.0019681
0.00380502	0.00241659	0.00557773
0.00973313	0.000933518	0.0085956
0.000961416	0.00416904	0.00440147
0.00636363	0.0018452	0.00974396
0.0053338	0.00968909	0.0100058
0.00670969	0.000821303	0.00793146
0.00849237	0.00696195	0.000906099
0.00311911	0.00517077	0.00843317
0.00798051	0.00455789	0.00959472
0.00628235	0.00551394	0.00103156
0.00836623	0.00416279	0.00779482
0.00303449	0.00933669	0.00682815
0.00512647	0.000352957	0.00957254
0.00528275	0.000675191	0.00103356
0.000746213	0.00502479	0.00726586
0.00642975	0.000975676	0.000456394
0.00676631	0.00480201	0.00117595
0.00963761	0.0095553	0.00660498
0.00597893	0.000820299	0.00886322
0.00106534	0.00347741	0.00637009
0.00266853	0.0049372	0.000497095
0.00228042	0.00918225	0.00137526
0.00201347	0.000756282	0.00426613
0.000870835	0.00856228	0.00961957
0.00773664	0.00261152	0.00449101
0.00714231	0.00811446	0.00651323
0.000477495	0.00979729	0.00871961
0.00119868	0.00483613	0.0062882
0.00251113	0.00877378	0.00188872
0.00932828	0.00835984	0.00852563
0.00455306	0.00144242	0.004225
0.00552194	0.00799306	0.00364499
5.87529e-06	0.00179578	0.00624823
0.0045237	0.00452727	0.00297305
0.0100001	0.00867368	0.00903034
0.00863477	0.00151894	0.00863656
0.0050864	0.00100225	0.00634468
0.00849889	0.00900682	0.00273223
0.00733623	0.00993132	0.00293903
0.00940677	0.00742339	0.00779955
0.00946192	0.00830961	0.000276149
0.00163846	0.00277475	0.00999653
0.00181387	0.00634053	0.00867078
0.00504291	0.00390956	0.00838016
0.000241795	0.00619287	0.00233741
0.000230432	0.00582313	0.00626088
0.00204945	0.00789047	0.00116263
0.00858715	0.00740934	0.00246936
0.00481271	0.000180403	0.00104544
0.00729246	0.00967906	0.00558281
0.00214717	0.00239103	0.00696033
0.00854851	0.000448493	0.00368797
0.00830348	0.0061435	0.00132569
0.00188004	0.00243102	0.00808598
0.00686693	0.00462354	0.000710536
0.00972382	0.00849798	0.00180652
0.0050085	0.00798798	0.00781208
0.000428828	0.000861149	0.000589516
0.000133009	0.001089	0.00656403
0.000206379	0.00455243	0.00845055
0.00127928	0.00406598	0.00784748
0.00328032	0.00302456	0.00265839
0.00486183	0.000687664	0.00949383
0.00250669	0.000829759	0.0034844
0.00968567	0.00763544	0.00451224
0.00502982	0.00900197	6.80524e-05
0.00477576	0.000123037	0.00373993
0.00661624	0.00450457	0.00295615
0.00609593	0.0071141	0.00341935
0.00420001	0.0076546	0.00193207
0.000805527	0.00417199	0.00640366
0.00235816	0.0023871	0.000236377
0.00289717	0.00219336	0.00610576
0.00492571	0.0030963	0.00999067
0.0060304	0.0056117	0.0023576
0.00868312	0.00161624	0.00590294
0.00211495	0.00630119	0.00114308
0.0080673	0.00308237	0.00934637
0.00231804	0.00409609	0.0045766
0.00771356	0.000831766	0.00788375
0.000600906	0.00257222	0.00701654
0.00661855	0.0072913	0.00872012
0.00462291	0.00384579	0.00641452
0.0024589	0.00292271	0.0043662
0.00787891	0.00920219	0.00800328
0.00838833	0.0026121	0.00685244
