x	y	z
0.00903963	0.00643561	0.0081627
0.00763245	0.00305768	0.00986963
0.00192552	0.00175844	0.00467691
0.00149655	0.0100544	0.00121177
0.00225277	0.00616798	0.00455837
0.00844897	0.0068963	0.000636592
0.00884594	0.00709799	0.00557324
0.00310207	0.00839067	0.00937523
0.00324483	0.000957472	0.00793585
0.0049155	0.0049483	0.0052683
0.00712492	0.000539332	0.00463428
0.00753671	0.0057123	0.00623832
0.00473075	0.00194659	0.00782145
0.00381513	0.003812	0.00143912
0.00680573	0.00116592	0.0076572
0.000619774	0.00170143	0.00314738
0.00676118	0.00575785	0.0027797
0.00473976	0.00857628	0.00230994
0.00846284	0.00331051	0.00588755
0.00103024	0.00154084	0.00816011
0.00520856	0.00961158	0.00700221
0.000701494	0.00312862	0.00563908
0.00514765	0.00488476	0.000326189
0.00930088	0.0024696	0.00735862
0.00649692	0.000724072	0.00199199
0.00385403	0.00711731	0.00827642
0.00895096	0.00883122	0.00541211
0.00967702	0.000341888	0.00965389
0.00697024	0.000414238	0.00632613
0.00183675	0.00383186	0.00396219
0.00147748	0.00102238	0.00447867
0.00025964	0.00215504	0.0050263
0.00886638	0.000702902	0.00400806
0.00736796	0.00599288	0.00268257
0.00742489	0.00200256	0.00982909
0.00505577	0.00459975	0.00830228
0.00376437	0.00422776	0.00276493
0.007461	0.00871815	0.00214081
0.000298322	0.0069796	0.000969207
0.00287357	0.00472003	0.00420672
0.0012981	0.00811107	0.00391986
0.00428481	0.00598845	0.00381859
0.00594904	4.31219e-05	0.0074044
0.00977083	0.00586975	0.00623278
0.00956126	0.000106767	0.000855971
0.0050242	0.00833758	0.00126402
0.00948923	0.00549541	0.00593432
0.00637176	0.00969854	0.00574293
0.00755194	0.0054917	0.00578663
0.00432414	0.00608818	0.00980854
0.00296882	0.00792524	0.00955129
0.00572457	0.00407473	0.00289431
0.000356152	0.000677535	0.00350502
0.00780286	0.0060156	0.00447838
9.03482e-05	0.000719261	0.00773152
0.00565038	0.0025454	0.00210569
0.00831877	0.00452391	0.00847752
0.00300816	0.00291352	0.00758093
0.00279483	0.00725575	0.00416079
0.00964562	0.00315524	0.00594525
0.00242906	0.00798325	0.0083891
0.00252103	0.00569909	0.000570302
0.00817616	0.00103782	0.000751167
0.00835789	0.0021472	0.00902084
0.00833366	0.00649207	0.00108674
0.00970459	0.000957255	0.00151882
0.00313541	0.00628198	0.0073253
0.00947602	0.0022604	0.00806152
0.00851575	0.00132811	0.00825828
0.00392678	0.00621883	0.00519012
0.00377253	0.00446239	0.00644667
0.00365017	0.00458632	0.00514676
0.00570974	0.00314565	0.000824978
0.00760399	0.00391078	0.00252555
0.00441969	0.00493296	0.00508065
0.00850332	0.00291221	0.00309576
0.00741032	0.00476918	0.00340801
0.00935354	0.0094134	0.00913121
0.0008882	0.0013735	0.00369133
0.00079405	0.00178642	0.00718434
0.00732877	0.00254933	0.000904154
0.00569785	0.00631937	0.00880656
0.00755388	0.000111039	0.000606019
0.00613638	0.00896067	0.00146877
0.00627631	0.00343694	0.00617681
0.00900897	0.00305081	0.000174172
0.00308206	0.00583574	0.00644101
0.00562875	0.00729207	0.00245184
0.00720341	0.00943304	0.00981784
0.000901728	0.00273971	0.00746758
0.00464947	0.0092214	0.00378701
0.000122457	0.00586088	0.00803351
0.00672498	0.00224924	0.00656454
0.00270902	0.00662903	0.00828858
0.00962354	0.00533151	0.00228769
0.00782038	0.00708378	0.00457514
0.00839662	0.00720478	0.00477049
0.003959	0.00804273	0.00392565
0.0012869	0.00208431	0.00509945
0.00240116	0.00246765	0.00315435
