x	y	z
0.00165999	0.000758154	0.00481215
0.000672416	0.00482605	0.00413194
0.000426488	-2.14088e-05	0.00905967
0.000701503	0.00593998	0.00402431
0.00614065	0.00254402	0.00292981
0.00234377	0.00446831	0.00587333
0.00365268	0.00637272	0.00161787
0.00430419	0.00996809	0.00942937
-1.26358e-05	0.00983788	3.70965e-05
0.00911444	0.00508209	0.00912623
0.00775265	0.00134026	0.000368142
0.000419643	0.00421608	0.0083017
0.00415419	0.000150962	0.00523503
0.00826055	0.00136643	0.00295968
0.00880338	0.00355709	0.00983122
0.00754206	0.00317241	0.00715095
0.00395796	7.4867e-05	0.0075843
0.00789152	0.00450662	0.00409257
0.00383447	0.00132213	0.00314592
0.00401567	0.00981529	0.00158736
0.00974019	0.00596834	0.00897145
0.00441933	0.00160413	0.0054775
0.00326093	0.00446996	0.00638489
0.00718145	0.00565058	0.00169654
0.00525097	0.00398285	0.00479669
0.00227322	0.00101336	0.00167446
0.00843516	0.00160277	0.0086762
0.00590097	0.00652377	0.00323341
0.00790601	0.00265474	0.00204315
0.00552474	0.000911847	0.00629353
0.000275737	0.00527436	0.00166183
0.000693809	0.00392802	0.00933735
0.00919531	0.00173062	0.00755278
0.00631754	0.00767893	0.00641645
0.00922436	0.0034494	0.00195056
0.00329804	0.00827961	0.00527511
0.00835072	0.00579263	0.00079436
0.00639152	0.00525493	0.00548982
0.00101334	0.00689758	0.00875389
0.00665779	0.00664866	0.00395633
0.00248748	0.00671238	0.00601773
0.00539183	0.00656212	0.00930385
0.00151942	0.00759661	0.00435109
0.00329717	0.00462345	0.00931398
0.000436197	0.000778318	0.00234229
0.00543898	0.00184919	0.00454478
0.00423813	0.00966312	0.00742782
0.000877205	0.00685114	0.00483037
0.00621228	-2.27531e-05	0.00278414
0.0062855	0.00229688	0.00281619
0.00513631	0.0071835	0.00681747
0.00387761	0.00752719	0.00666269
0.00549149	0.00125526	0.00112712
0.0067555	0.00438988	0.00724526
0.00685869	0.00675339	0.00638206
0.00275548	0.00903031	0.00982129
0.00492397	0.00331398	0.000122386
0.00499268	0.00882093	0.00703265
0.00886379	0.00380023	0.00532053
0.00921165	0.00417565	0.00744419
0.005427	0.00523372	0.00646715
0.00339836	0.00109316	0.00259778
0.00995132	0.00185066	0.0019537
0.00425589	0.00318899	0.00794641
0.00859144	0.00575387	0.000213619
0.00947383	0.0043674	0.00144575
0.00244786	0.00113253	0.00659161
0.00299704	0.00790644	0.00548486
0.00127025	0.00587568	0.00764398
0.00029465	0.0047016	0.00589502
0.00963099	0.000533266	0.00407732
0.00637694	0.00154733	0.00818033
0.00367367	0.00599398	0.000917395
0.000446034	0.00286811	0.00983938
0.00822359	0.00791535	0.00634839
0.00967354	0.00386866	0.000247948
0.00874974	8.5426e-05	0.00737644
0.00378967	0.00496146	0.000427102
0.00496568	0.00593046	0.00984816
0.00864381	0.004186	0.00140088
0.00869654	0.00416983	0.00400848
0.00725908	0.00689677	0.00597887
0.00477704	0.00216601	0.00142441
0.0058807	0.00982804	0.00789948
0.00318259	0.0018681	0.00602875
0.00684545	0.00672983	0.00726687
0.00320534	0.00209238	0.00147489
0.000533442	0.00323001	0.00401483
0.00533753	0.00802689	0.00803048
0.0024887	0.00432308	0.00825013
0.00416494	0.0072051	0.00775291
0.00549056	0.00571393	0.00707571
0.00368323	0.00567924	0.00115922
0.002971	0.00381952	0.00764319
0.00361788	0.00940471	0.00184981
0.00187101	0.00694542	0.00674174
0.00911217	0.0054308	0.00367718
0.0049899	0.00470585	0.00371631
0.000710135	0.00405111	0.00716301
0.00157725	0.000839155	0.00596484
