x	y	z
0.0037285	0.00751946	0.00960182
0.000407338	0.000181912	0.0045411
0.00792156	0.00825877	0.00338244
0.00296537	0.000737247	0.00583417
0.00717205	0.00393698	0.00688145
0.00276713	0.00865361	0.00898145
0.00941164	0.00691352	0.00637738
0.00230089	0.00839147	0.0092763
0.00624941	0.0038524	0.00302878
0.0028185	0.00473783	0.00842239
0.00228204	0.00231644	0.00612161
0.00538776	0.00888953	0.00251489
0.00901391	0.00270268	0.00935415
0.00753119	0.0034359	0.00725782
0.0031307	0.00322358	0.00690105
0.00798057	0.00605297	0.00529365
0.00869443	0.000624775	0.00602325
0.00886108	0.00419417	0.00416866
0.000118738	0.00811413	0.00908033
0.00758344	0.00969509	0.00335888
0.00625938	0.00166269	0.000460878
0.00820815	0.00252162	0.00255163
0.0086149	0.00887613	0.00733922
0.00567863	0.00280769	0.00411794
0.008786	0.00526321	5.7589e-05
0.00162958	0.00530143	0.00980987
0.00073132	0.00204356	0.00261347
0.000202843	0.00368308	0.00344474
0.0024872	0.00606087	0.00582014
0.00809994	0.00409152	0.000318526
0.00692683	0.00993155	0.00642168
0.00269097	0.00431345	0.00854798
0.00530053	0.00113945	0.00829087
0.00752986	0.00561646	0.00268292
0.00159992	0.00542632	0.00807912
0.00505602	0.0052943	0.00355746
0.00613562	0.00261822	0.00314012
0.0010307	0.00945529	0.00126614
0.00599576	0.00933184	0.00121057
0.00358367	0.00194328	0.00250514
0.000876325	0.0093258	0.00529266
0.00201459	0.00170941	0.00854604
0.00277561	0.00622463	0.00976809
0.0063397	0.00844025	0.00279492
0.00794845	0.00174257	0.00363047
0.00104228	0.00339951	0.00475242
0.00208361	0.00344044	-4.15267e-05
0.000334867	0.00336518	0.00949057
0.00944995	0.00736152	0.00786143
0.0039493	0.00401125	0.00714494
0.0010548	0.00759597	0.00542232
0.00912233	0.0054839	0.000463101
0.00907061	0.00328587	0.0046494
0.00940677	0.00903359	0.00870515
0.00710618	0.00968508	0.00662905
0.00120892	0.00735879	0.00725584
0.004095	0.00674821	0.00751165
0.000972927	0.00864031	0.0085578
0.00417528	0.00921604	0.00192662
0.00720489	0.00333969	-4.72254e-05
0.00306096	0.0069619	0.00485277
0.00658182	0.00585464	0.0031537
0.00780244	0.000454814	0.00145137
0.00846454	0.00326897	0.000139064
0.00803808	0.00849102	0.00946689
0.00829471	0.00527642	0.0093792
0.00635026	0.00447286	0.007796
0.0044334	0.000965153	0.00721795
0.00973067	0.0098963	0.00615193
0.00829222	0.00901011	0.00556576
0.00698608	0.00628895	0.00901684
0.00135433	0.0069443	0.000410779
0.00300146	0.00204526	0.000824754
0.00246677	0.00904396	0.00912945
0.0025605	0.00840288	0.00930187
0.00957298	0.00145125	0.00851108
0.00131014	0.00515121	0.00625915
0.00343636	0.00346025	0.00303917
0.0083513	0.00515546	0.00920325
0.001833	0.00692556	0.00297265
0.00805885	0.000406675	0.00479349
0.0060652	0.00202985	0.0093916
0.00975527	0.00680932	0.00402434
0.00827628	0.00736111	0.00656399
0.00485321	0.00305968	0.00652793
0.010023	0.00356172	0.00412308
0.00285562	0.000439624	0.0044295
0.0028226	0.00712928	0.00666318
0.00976241	0.00475305	0.00375639
0.00418578	0.0033991	0.0099399
0.000847658	0.000738791	0.00505994
0.0100186	0.00693417	0.00419484
0.00584722	7.10977e-06	0.00035184
0.00547014	0.00856144	0.00248586
0.00290037	0.00435283	1.1247e-05
0.00181092	0.00733797	0.00382151
0.0037749	0.00633393	0.00678399
0.00212256	0.00263807	0.00446709
0.00557246	0.00170851	0.00189
0.00973518	0.00828515	0.00318717
