x	y	z
0.00641375	0.00481347	0.00169881
0.0024055	0.00561021	0.0097542
0.00871056	0.00810411	0.00900417
0.000349851	0.00695594	0.00246397
0.000940013	0.00179813	0.00196602
0.00859138	0.00338228	0.00820454
0.00135128	0.00605149	0.00405739
0.00406376	0.000225083	0.00945334
0.00976005	0.0048517	0.00359777
0.00902585	0.00514136	0.00453345
0.00547116	0.00941784	0.00259643
0.00487383	0.00762171	0.00921883
0.00720172	0.0100742	0.00475607
0.00129349	0.00519079	0.00395169
0.00968839	0.00461647	0.000284457
0.00944048	0.00349242	0.00281675
0.00618111	0.00649106	0.00971223
0.0046149	0.00143263	0.00401489
0.00937513	0.00338861	0.00193145
0.00276922	0.00355757	0.00104138
0.00284422	0.00709443	0.00717345
0.00417233	0.00064734	0.00418679
0.00242505	0.0068758	0.00937157
0.00324989	0.00926066	0.00575534
0.00469883	0.00542651	0.00508683
0.00385381	0.00419147	0.00273927
0.00394432	0.00157227	0.00105766
0.00693077	0.00067605	6.83858e-05
0.00562097	0.00401459	0.00014563
0.00169752	0.0057794	0.00732614
0.00868956	0.00169695	0.00836416
0.00981127	0.00415927	0.00429767
0.00826105	0.00220966	0.00417215
0.0052673	0.00487066	0.00157699
0.008661	0.00817854	0.00429002
0.00635103	0.000989115	0.00241187
0.00634299	0.00980618	0.00895954
0.00365263	0.00372044	0.00185583
0.00726184	0.00428596	0.00698119
0.00198318	0.00132564	0.00120199
0.00301443	0.00609269	0.0015223
0.00969493	0.00203526	0.0062406
0.00770884	0.00508874	0.000556273
0.00910683	0.0004021	0.00179011
0.00489261	0.00117224	0.00739585
0.00319915	0.00787821	0.00599833
0.00143838	0.0075119	0.000747219
0.00736866	0.00530759	0.00669366
0.00577477	0.00328037	0.00169684
0.00395346	0.00953439	0.00846344
0.000146025	0.00429894	0.00560627
0.00305934	0.000129055	0.00913443
0.0077673	0.0072809	0.00883108
0.00681711	0.00900334	0.00847111
0.0099627	0.0094265	0.00535181
0.00650812	0.00300452	0.00622067
0.00192856	0.00277793	0.00490365
0.000260401	0.0025555	0.00678973
0.00605135	0.000116926	0.00583436
4.67203e-05	0.00742569	0.000739218
0.00675521	0.00401557	0.00546773
0.00603036	0.000918256	0.00349602
0.000141243	0.00221078	0.00248648
0.00984893	0.00519224	0.00458005
0.00249087	0.00567185	0.0080715
0.00909296	0.00207541	0.00597751
0.00494149	0.00111086	0.00488109
0.000348009	0.00760474	0.00434317
0.00322261	0.000932012	0.00141333
0.00217334	0.00402942	0.00923153
0.00777709	0.00276327	0.000101587
0.00758492	0.00870354	0.00952429
0.00786541	0.00725558	0.00952439
0.00404214	0.0087231	0.0069694
0.00990884	0.00645126	0.00254516
0.00094142	0.00201315	0.00791477
0.000355322	0.00658251	0.00288107
0.00984894	0.00245052	0.00466683
0.00756044	0.00918542	0.00369133
0.00725026	0.00679616	0.00522758
0.00185856	0.00488326	0.00538204
0.00312608	0.00169991	0.00412622
0.00975506	0.00574271	0.00232899
0.00878405	0.00979521	0.00183512
0.00929809	0.00768175	0.00596297
0.00300251	0.00842279	0.00147402
0.00325998	0.00563317	0.000699576
0.00551161	0.00791703	0.0064972
0.00912257	0.00689982	0.00391178
0.00319179	0.00132013	0.00633926
0.00807833	0.00560589	0.00711648
0.00786886	0.00919197	0.00624564
0.00831198	0.000303865	0.00768284
0.00804876	0.00623944	0.00543158
0.000600596	0.00706749	0.00719233
0.0081813	0.00688386	0.00344465
0.00800813	0.00217253	0.00320687
0.00544665	0.00790074	0.00362355
0.00936166	0.00620521	0.000819477
0.00334276	0.00657428	0.00112712
