x	y	z
0.00228802	0.00989984	0.00522244
0.00205305	0.000434672	0.00951545
0.0055547	0.00531816	0.00182907
0.00268234	0.00640852	0.000587356
0.00688838	0.00587778	0.0064157
0.00773874	0.00951183	0.00712704
0.00941164	0.00696797	0.00171992
0.00903262	0.00393672	0.00929485
0.00201778	0.000957083	4.8218e-05
0.00130239	0.00475107	0.0066133
0.000465955	0.00978019	0.0079065
0.0096818	0.0022195	0.00323252
0.00407188	0.00515984	0.00130749
0.00700033	0.00180613	0.00170361
0.00383873	0.00237624	0.00519964
0.00961629	0.000677545	0.0087607
0.000574765	0.00441348	0.00432038
0.00623876	0.00172775	0.00943423
0.00559455	0.00976783	0.0099595
0.00641843	0.000341638	0.00816009
0.00822967	0.00722691	0.000974595
0.00286466	0.00530323	0.00872725
0.00794877	0.00422563	0.00970746
0.00587987	0.00564925	0.000877243
0.00834524	0.00410777	0.00818168
0.00326864	0.00953845	0.00665777
0.00541948	0.000473714	0.00917488
0.00555734	0.000897997	0.000913005
0.000659164	0.00497299	0.00733815
0.00615139	0.00123533	0.000495784
0.00644578	0.00453203	0.00156451
0.00998495	0.00924696	0.00636211
0.00601285	0.000804342	0.00872014
0.000742109	0.00337046	0.00655444
0.00272197	0.00444809	-8.61503e-05
0.00265045	0.0089045	0.00126615
0.00180736	0.000925549	0.00464147
0.000862842	0.00851763	0.0100372
0.00742012	0.0022755	0.00465503
0.00732025	0.00842302	0.00671364
0.000457554	0.00982086	0.00889096
0.00136187	0.00516526	0.00617531
0.00277561	0.00890124	0.00149475
0.0091069	0.00819914	0.00881216
0.00438329	0.00142741	0.00462136
0.00585376	0.00822274	0.00358962
0.000112426	0.00171354	0.00656272
0.00477011	0.00458537	0.00264718
0.00997258	0.00873928	0.00908878
0.00825993	0.00179587	0.00842347
0.00528798	0.000672568	0.0063908
0.00846772	0.00872499	0.00289431
0.00724951	0.00976518	0.00331911
0.00940677	0.00724448	0.00775427
0.00957971	0.00820772	-4.14946e-05
0.00178164	0.00254555	0.00992801
0.00169981	0.00632014	0.00847759
0.00524641	0.00367302	0.00837128
4.51204e-05	0.00604171	0.00235795
5.60702e-05	0.0059473	0.00657629
0.00199886	0.00793687	0.00147014
0.00868742	0.00748707	0.00243514
0.00443899	0.000166684	0.00102515
0.00707935	0.00999957	0.00586933
0.00180349	0.00206295	0.00664284
0.0085612	0.000207097	0.00340341
0.00840114	0.00622704	0.00100217
0.00175237	0.00260348	0.00812938
0.00669337	0.0043599	0.00106159
0.00979539	0.00847237	0.00161854
0.00490962	0.00807293	0.00765144
0.000382812	0.00125327	0.000640724
0.000292368	0.00104119	0.0069343
0.000343373	0.00423161	0.00832711
0.00121522	0.00384914	0.00770204
0.00292074	0.00324932	0.00236576
0.00517068	0.000985234	0.00965556
0.00246021	0.000698234	0.00350666
0.00958682	0.00775944	0.0042777
0.00518967	0.00910579	6.80524e-05
0.00441097	0.00015005	0.00368725
0.00624888	0.00483453	0.00256613
0.00588682	0.0068094	0.00338911
0.0039962	0.00766927	0.00170048
0.00109465	0.00454276	0.00639745
0.00197492	0.00232837	0.000458474
0.00289925	0.00232826	0.00618957
0.00516	0.00291773	0.00962294
0.00581715	0.00565463	0.00266844
0.00890799	0.00187093	0.00569047
0.00226405	0.00657931	0.000947238
0.00796974	0.00288978	0.00960395
0.00214158	0.00430054	0.00482511
0.00736842	0.000445282	0.00815364
0.000485933	0.00248319	0.0073668
0.00685893	0.00728896	0.0083433
0.00466531	0.00372139	0.00639605
0.00247572	0.00320736	0.00436115
0.00754936	0.00957686	0.00830895
0.00832097	0.00232846	0.0070357
