x	y	z
0.00329978	0.00822791	0.00891363
0.000319175	-3.94084e-06	0.00602156
0.00989395	0.00988385	0.00292013
0.00288114	0.00242513	0.00427261
0.00894498	0.0045146	0.00674284
0.00424678	0.00890903	0.00842954
0.0217411	0.00692972	0.00499122
0.00430436	0.00941242	0.0092818
0.00373119	0.00240526	0.00214225
0.00236728	0.00474177	0.00992996
0.00174154	0.00453779	0.00665283
0.00666575	0.0069044	0.00272847
0.00893154	0.00034002	0.00695931
0.00919015	0.00186881	0.00560478
0.00334143	0.0029714	0.00926413
0.0087108	0.00445314	0.00632551
0.00627786	0.000808099	0.00551644
0.00808063	0.00346012	0.00610453
0.00174844	0.0086063	0.00936953
0.00940379	0.00741669	0.00478782
0.00790129	0.00331871	3.27814e-05
0.00661783	0.00334948	0.00438962
0.00841667	0.00912525	0.00804409
0.0081941	0.00365339	0.00315345
0.00865482	0.00491932	0.00247547
0.000166137	0.00656245	0.00917093
0.00109758	0.00128883	0.00509885
0.00150714	0.00229054	0.00269125
0.00194314	0.0057371	0.00627193
0.00983971	0.00246868	7.23335e-05
0.00892994	0.00851417	0.00399298
0.00486179	0.0062406	0.00994452
0.00551253	0.00103972	0.00918517
0.00550971	0.00494801	0.00383519
0.00193385	0.00848334	0.00851654
0.00274298	0.00702974	0.00287554
0.00484745	0.0015603	0.000794267
0.000980745	0.00917623	0.00387658
0.00797404	0.00723174	0.00223571
0.00469575	0.00387177	0.00375767
0.000751691	0.00947314	0.00636358
0.000994705	0.000310608	0.00784046
0.00112263	0.00702124	0.00730579
0.00772329	0.00944458	0.00458578
0.00688739	0.00164877	0.00115324
0.000959321	0.004835	0.00440635
0.00141767	0.00292648	0.00192402
0.00113566	0.00372834	0.00745382
0.00962187	0.00777157	0.00822672
0.00629203	0.00228048	0.00847674
0.00231468	0.00553543	0.00571055
0.00892751	0.00724536	0.000503621
0.00852862	0.00536258	0.00227389
-0.00300643	0.00988342	0.00842215
0.00784234	0.00971055	0.00464375
0.000314052	0.00592627	0.0081123
0.00338215	0.00662081	0.00871908
0.0022448	0.00716195	0.00850229
0.00294606	0.0082713	0.00205499
0.00502537	0.00411577	0.00192406
0.00274508	0.00725239	0.00293081
0.00720849	0.00634048	0.00293985
0.00995131	0.00036906	0.00132451
0.00979646	0.00527212	0.00164326
0.00872492	0.0066297	0.00905767
0.008374	0.00376768	0.00760072
0.00696064	0.00499494	0.00577403
0.00363548	5.97608e-05	0.00748921
0.00925338	0.00824853	0.00395782
0.00873976	0.0088501	0.00439118
0.00636808	0.00681988	0.0100208
0.00106488	0.00449166	9.39472e-05
0.00200547	0.00174643	0.00147274
0.00161056	0.00896376	0.00990094
0.00216012	0.00704759	0.00984726
0.00822455	4.65131e-05	0.00668211
0.000615239	0.0032914	0.00726999
0.00314584	0.00263822	0.0031783
0.00896907	0.00593046	0.00773728
0.00283201	0.00757444	0.00206497
0.0097916	0.000237842	0.00446425
0.00836122	-3.24114e-05	0.00831903
0.00897115	0.00871378	0.00383526
0.00700245	0.00745282	0.00511652
0.00304621	0.000742374	0.00648909
0.00762776	0.00319465	0.00273497
0.0028686	0.000338447	0.00495333
7.20313e-05	0.00582405	0.00738639
0.0089627	0.00502138	0.00181362
0.0055912	0.00180726	0.00882442
6.49115e-05	0.00247704	0.00383593
0.00940882	0.00573048	0.00580469
0.00474435	0.00128492	0.00115952
0.00762727	0.00614592	0.00417271
0.00218179	0.00379639	0.0022004
0.00331331	0.00732339	0.00617661
0.0040399	0.00555639	0.00666853
0.00222767	0.000859043	0.00443556
0.00763192	0.00405036	0.00380035
0.0093144	0.00651225	0.00433261
