x	y	z
0.00822471	0.00697631	0.00051278
0.00358048	0.00590893	0.00738693
0.00823718	0.00887801	0.00826443
0.000215813	0.00424673	0.00496057
0.00364164	0.00151399	0.00159885
0.00906739	0.00296856	0.00909262
0.000474552	0.00592911	0.00622585
0.00726942	0.00337998	0.00946247
0.00581149	0.00295221	0.00495422
0.00831717	0.00516395	0.00208396
0.00460202	0.00586726	0.0034453
0.00692174	0.00445368	0.00956821
0.0039071	0.0062939	0.0085878
0.00129349	0.00769858	0.00659705
0.00997493	0.00502003	0.00330915
0.00827223	0.00605255	0.00116563
0.0100475	0.00893532	0.00950958
0.00336654	0.00026211	0.00711462
0.00676791	0.00417568	0.00146883
0.00533551	0.00145238	0.00031736
0.000217184	0.00444481	0.00648849
0.00746559	0.000282847	0.00369509
0.00210457	0.00355788	0.009537
0.00723666	0.00946227	0.00731094
0.00448849	0.00597647	0.00121834
0.00619541	0.00620932	0.00444296
0.000999501	0.00279219	0.00283862
0.0041845	0.00145574	0.00109324
0.00475047	0.00453262	0.000543206
0.00448446	0.00837197	0.00771533
0.00820877	0.0043969	0.00778136
0.00685895	0.0072427	0.00186891
0.00790514	0.00239214	0.00288427
0.00203579	0.00380084	0.000194284
0.00844638	0.00497235	0.00668947
0.0100517	0.00168358	0.00132154
0.00428028	0.00811972	0.00746208
0.00260925	0.00313588	0.00470602
0.00963469	0.000916145	0.00533217
0.000202381	0.00441143	0.00320515
0.00321578	0.00585675	0.000152223
0.00871137	0.00532752	0.00507365
0.0100074	0.00367193	0.000370351
0.00877485	0.00112576	0.00107355
0.0065903	0.00132231	0.00343228
0.00651742	0.00983046	0.00655211
0.000371804	0.00669239	0.00389103
0.00984159	0.00471956	0.00345315
0.00560809	0.0045387	0.00128263
0.00022168	0.00774184	0.00943165
0.0021623	0.00100232	0.00514481
0.00274762	0.00266555	0.00751361
0.00863486	0.00942718	0.00749961
0.00435277	0.00926696	0.0089381
0.00889847	0.00957925	0.0021818
0.0079377	0.000708977	0.00484901
0.000787456	0.00257373	0.00683547
0.00229579	0.000168673	0.00669718
0.00407771	0.00163581	0.00603012
0.00336355	0.0086638	0.0038945
0.00726119	0.00355151	0.00239261
0.00703303	0.00169563	0.00383821
0.0035047	0.00234796	0.00268945
0.00803788	0.00839751	0.00171505
0.000944251	0.00239102	0.00886523
0.00894786	0.00455321	0.00885482
0.00589143	0.00197703	0.00162314
0.00162465	0.00588076	0.00390824
0.00495804	0.00356864	0.00492356
0.00288904	0.00377336	0.00735181
0.00678837	0.00361277	0.00170796
0.00804495	0.00752725	0.00998503
0.00946241	0.0077363	0.00582237
0.00541208	0.00551489	0.00573499
0.00945944	0.00428224	0.00109632
0.00256385	0.00426176	0.00923433
0.00275366	0.00915562	0.0011685
0.0073936	0.00148394	0.0062719
0.00854892	0.00961942	0.00134587
0.00565763	0.00779051	0.00668537
0.00167621	0.00515442	0.00590506
0.000370734	0.0049995	0.00802653
0.007659	0.00878674	0.00267355
0.00674661	0.00964932	0.00044898
0.0064202	0.00878911	0.00593791
0.00679509	0.00909895	0.000698353
0.0032802	0.00698191	0.0015378
0.00785428	0.00970256	0.00281962
0.00699015	0.00647047	0.000803319
0.00345963	0.0035041	0.00561131
0.0095687	0.00282453	0.00515826
0.00877487	0.00723251	0.00369156
0.00998713	0.00173731	0.00991958
0.00460615	0.00991766	0.00275081
0.000543124	0.00617713	0.00946947
0.00950346	0.0068604	0.000241772
0.0075808	0.000941319	0.00303777
0.00562065	0.00506084	0.00358822
0.00738416	0.00245894	0.0038766
0.00401533	0.00940645	0.000666381
