x	y	z
0.00460279	0.00265064	0.00288485
0.00123053	0.00531148	0.00797875
0.00555472	0.00500861	0.0097439
0.000483814	0.00966515	-3.25863e-05
0.0017505	0.00208228	0.00233318
0.00621134	0.003796	0.00731646
0.002228	0.00617386	0.00188893
0.000858095	0.00393671	0.0094442
0.00640378	0.0067512	0.00224132
0.00973454	0.00511878	0.00698293
0.0063403	0.00710996	0.00174755
0.00282593	0.00936412	0.00886944
0.00950796	0.0062939	0.000924326
0.00394761	0.00268301	0.00130633
0.00935126	0.0042129	0.00406534
0.00944048	0.000932297	0.00446787
0.0023147	0.0040468	0.00890163
0.00586317	0.00260354	0.000914837
0.00807152	0.00260154	0.00239406
0.000202933	0.00566276	0.00176541
0.00547126	0.00974405	0.0078584
0.000879079	0.00101183	0.00467849
0.00274348	0.00986237	0.00823379
0.000658488	0.00791661	0.00419973
0.00490917	0.00487655	0.00895533
0.0015122	0.00217363	0.00103557
0.00688913	0.000352344	0.00501534
0.00967702	0.00290374	0.0012741
0.00649146	0.00349655	0.000868495
0.00100167	0.00318337	0.00693276
0.00548429	0.000886961	0.00447876
0.00633796	0.00107584	0.00672643
0.00861696	0.00202718	0.00546002
0.00849881	0.00594049	0.00342059
0.00887561	0.00865947	0.00189057
0.00265045	0.00376658	0.00350252
0.0084022	0.00853874	0.00520543
0.00469602	0.00430501	0.00085827
0.00409804	0.00765579	0.00863022
0.00376398	0.00163422	0.000701209
0.00281368	0.00632876	0.00323484
0.00805565	0.0012122	0.00740755
0.00541031	0.00650556	0.00148588
0.00689363	0.00201023	0.00465634
0.00319493	0.00102218	0.0087831
4.67961e-05	0.00558145	0.00544457
0.00250495	0.00833141	0.00231912
0.00489573	0.00589561	0.00993416
0.00594144	0.00202204	0.00211105
0.00768525	0.00677662	0.00631186
0.00185986	0.00759558	0.00606771
0.00337106	0.00294739	0.00929651
0.00690011	0.0039791	0.00502671
0.00928145	0.00724583	0.00800412
0.00878022	0.00840817	0.00852182
0.00507854	0.00530005	0.00759233
0.00306967	0.00298214	0.00297182
0.00168517	0.00494233	0.00688227
0.00802499	0.00133203	0.0056386
0.00353812	0.00618758	0.00231686
0.00624923	0.00447963	0.00854286
0.00502769	0.000140887	0.00315384
0.00387841	0.00207359	0.00228352
0.00771828	0.00198698	0.00744505
0.00592781	0.00895268	0.0048966
0.00923806	0.000340957	0.0031002
0.00399155	0.000244691	0.00813904
0.000922498	0.00932872	0.0047781
0.00148717	0.00159117	0.00193986
0.00145765	0.00428549	0.00894957
0.00876582	0.00191376	0.001467
0.00712478	0.00478239	0.00901231
0.00626852	0.00677494	0.00693303
0.00267219	0.00808146	0.0082038
0.00926684	0.00862028	0.00399401
0.00454229	0.000213869	0.00499408
0.00355319	0.00400941	0.00459359
0.00776386	0.00341399	0.00305858
0.00657196	0.00794543	0.00603679
0.00884289	0.00580181	0.00376979
0.00550549	0.0046121	0.00485902
0.00679986	0.00153493	0.000225915
0.00818305	0.00269871	0.00198439
0.00919154	0.0099411	0.00414535
0.00785915	0.00399054	0.00598803
0.000726964	0.00774664	0.00369022
0.00323917	0.00428429	0.000112854
0.00316894	0.0061315	0.0099909
0.0088027	0.00732918	0.00702023
0.00292395	0.00077414	0.00706721
0.00658761	0.00838707	0.00907488
0.00696284	0.00889805	0.00879971
0.00654864	0.00235163	0.00519763
0.00856515	0.00236762	0.00811235
0.00175004	0.00795786	0.00368904
0.00577738	0.00690731	0.00721275
0.00843349	0.00340686	0.00337915
0.00527265	0.00932068	0.00365889
0.00606584	0.00995149	0.00219518
0.00267019	0.00374212	0.00297006
