x	y	z
0.0047834	0.00762528	0.00211345
0.00211175	0.000439805	0.00963542
0.00539692	0.00516327	0.00179167
0.00266884	0.00627863	0.000466672
0.00553278	0.00671373	0.00831807
0.00763937	0.00946311	0.00713853
0.00349927	0.00816866	0.00665954
0.00919281	0.00375114	0.00929527
0.00245522	0.00247733	0.000206653
0.00126584	0.00475063	0.00649304
0.000474878	0.00995055	0.00794528
0.00978876	0.00160244	0.00317669
0.0039071	0.00534883	0.00111591
0.00686714	0.00193068	0.00157086
0.00388381	0.00238147	0.00501193
0.00955563	0.000548839	0.00867935
0.000381502	0.00453566	0.00428118
0.00617533	0.00166674	0.00928443
0.00572503	0.00980329	0.0099343
0.0012298	0.000189203	0.00643648
0.00809829	0.00735939	0.00100887
0.00746541	0.00695471	0.0073123
0.00822911	0.00405504	0.00894713
0.00524327	0.00610213	0.00108852
0.00833836	0.00407911	0.00837505
0.00338549	0.00963966	0.00657257
0.00556396	0.000535335	0.00897302
0.00569495	0.0010102	0.0008521
0.00061569	0.00494705	0.00737413
0.00748004	0.00230487	0.00208178
0.00628561	0.0043969	0.00175905
0.00998492	0.00909275	0.00624071
0.00559174	0.000941433	0.00636154
0.000581614	0.00331942	0.0066469
0.00763084	0.00304863	0.0030903
0.00283535	0.00876705	0.00121253
0.00300284	0.00236636	0.00599394
0.00161803	0.00617561	0.00684365
0.00726185	0.00243257	0.00467256
0.00741462	0.00857725	0.00681082
0.000712803	0.0098429	0.00933117
0.00141659	0.00532752	0.00641564
0.00816845	0.00955134	0.00339158
0.00899617	0.0081211	0.00881238
0.00429842	0.00141986	0.00481953
0.00601968	0.00833757	0.00356169
0.00015849	0.00165242	0.00672046
0.00489573	0.00454316	0.002481
0.00865822	0.00158162	0.00886266
0.00805843	0.0020884	0.00857101
0.00538835	0.000507822	0.00641382
0.008452	0.00858403	0.00297533
0.00720313	0.00942704	0.00350522
0.00928145	0.00135817	0.000392207
0.00960796	0.00815359	0.000121294
0.00186197	0.00254541	0.00985557
0.00164328	0.00631052	0.00838092
0.00534887	0.00374892	0.00839084
3.17516e-05	0.00596462	0.0024477
0.00022129	0.00606377	0.00673425
0.00199861	0.0079598	0.00162382
0.00873756	0.00752591	0.00241813
0.00425213	0.00015986	0.00101499
0.00697387	0.00984011	0.00601225
0.00163164	0.00189889	0.00648405
0.00840368	0.000588763	0.00338792
0.00859875	0.00617794	0.00113445
0.00168848	0.00269141	0.0081488
0.00660669	0.0042278	0.00123783
0.00983126	0.00845937	0.00152466
0.00486038	0.0081151	0.0075712
0.00036241	0.00144977	0.000667856
0.000359561	0.0010543	0.00711808
0.000341767	0.00407113	0.00826556
0.00117909	0.00384856	0.007543
0.00274471	0.00336373	0.00146169
0.00467233	0.00246551	0.0076762
0.00800743	0.000855667	0.00298151
0.00943922	0.00794742	0.00415484
0.00541874	0.00963006	5.24351e-05
0.00422897	0.000189337	0.0036564
0.00606512	0.0049995	0.00237108
0.00620631	0.00665603	0.00402025
0.0038942	0.00768708	0.0016041
0.00123999	0.00472873	0.00640134
0.00224405	0.00325378	0.000255181
0.00291531	0.00239642	0.00623193
0.00528313	0.00298327	0.0100025
0.0057107	0.00567616	0.00282382
0.00143712	0.00372249	0.00109804
0.00234253	0.00671811	0.000850593
0.00777809	0.00292163	0.00969372
0.00205137	0.00439971	0.00494928
0.00718811	0.000238123	0.00878255
0.000428179	0.00243758	0.00754266
0.00697933	0.00728992	0.00815473
0.00461087	0.00340374	0.00613227
0.00243643	0.0033569	0.00423479
0.00738416	0.00976418	0.00846228
0.00828609	0.00218467	0.00711669
