x	y	z
0.00532674	0.00913913	0.00940542
0.00522546	0.00366744	0.00501974
0.00839497	0.00810411	0.00619315
0.00122115	0.00451765	0.0063337
0.00350656	0.00364503	0.00435263
0.00680637	0.00607104	0.00243109
0.00705002	0.00684696	0.0100207
0.00342263	0.0041223	0.00939395
0.00482435	0.00285723	0.00515769
0.00636831	0.00499455	0.000246848
0.00889974	0.00782016	0.00289236
0.00835526	0.0079386	0.00694877
0.00851957	0.00572686	-3.36089e-05
0.0015589	0.00895247	0.00686159
0.0075174	0.00197613	0.00463401
0.00301595	0.00694861	0.00644988
0.00115478	0.00930196	0.0044433
0.00729885	0.00904106	0.00401488
0.00624648	0.00169638	0.00493828
0.00623383	0.00282083	0.00574853
8.58331e-05	0.00417984	0.00840636
0.00285409	0.00301727	0.00738611
0.00461463	0.00836376	0.00163287
0.00245254	0.000524314	0.00435529
0.00606633	0.00185177	0.00992245
0.0086541	0.00883252	0.00827626
0.00291363	0.00632997	0.00659841
0.00473376	0.00490864	0.00790557
0.00875463	0.00064731	0.00484417
0.00319921	0.00951166	0.00540857
0.00804851	0.0043969	0.0033132
0.00737994	0.00415926	4.73354e-05
0.00943555	0.00102355	0.00752063
0.00607518	0.00818711	0.00646254
0.00994869	0.00881978	0.00884897
0.00246528	0.000989137	0.00949926
0.000128598	0.000178459	0.00525987
0.0095999	0.00752011	0.00356594
0.00678728	0.00613937	0.00236393
0.00652422	0.00147993	0.00831319
0.00158931	0.00761992	0.00755375
0.000924803	0.000718357	0.00618225
0.00713414	0.00572611	0.00659874
0.00523373	0.00916638	0.00035699
0.00608099	0.000196804	0.00719767
0.00170593	0.00695951	0.00239874
0.00837111	0.0071841	0.000432837
0.00860513	0.00912965	0.00766581
0.00685814	0.00485328	0.0043892
0.00805843	0.00829339	0.00545123
0.00710218	0.00545276	0.00860575
0.00508548	0.00167913	0.000382029
0.0021274	0.00596006	0.00426607
0.00275095	0.00241268	0.00543568
0.00227659	0.00280735	0.00582731
0.00271972	0.0020863	0.00491759
0.00934565	0.0041052	0.00760819
0.00718072	0.00195879	0.00739131
0.00121594	0.00968587	0.00456192
0.0024907	0.000616087	0.00042369
0.00346606	0.00703174	0.00531393
0.000465563	0.00410548	0.0012718
0.00425213	0.00131907	0.00116722
0.00399012	0.00439035	0.00314777
0.00472488	0.00682014	0.00759527
0.00997092	0.00603987	0.00741616
0.00118923	0.00448891	0.00602137
0.00794402	0.00122603	0.00717021
0.00799504	0.00396414	0.00106231
0.00245962	0.00569385	0.00133669
0.00579966	0.00272079	0.00973979
0.00459471	0.00341024	0.00619673
0.00243565	0.0041309	0.00674788
0.00486339	0.00952487	0.00505609
0.00573641	0.000486363	0.00805005
0.00419155	0.00751714	0.00937827
0.000994884	0.0100562	0.00604927
0.00567486	0.00873329	0.00571012
0.00116038	0.00117181	0.00111154
0.00247238	0.000332886	0.00420713
0.00532307	0.00311935	0.00198289
0.00679988	0.000380076	0.000810959
0.0034657	0.00604707	8.50497e-05
0.00195864	0.00926271	0.00322126
0.00785916	0.00399046	0.00612795
0.00148554	0.00403089	0.00413325
0.00313065	0.00307076	0.0047231
0.00961123	0.00370063	0.00963428
0.00283194	0.00969064	0.00391178
0.00145051	0.00721683	0.00895986
0.00159759	0.00351971	0.000165348
0.00197855	0.00184395	0.00279765
0.00310963	0.00644726	0.00842912
0.00977007	0.00120608	0.00261678
0.00807198	0.00715653	0.00474003
0.00733992	0.00703643	0.00777792
0.00922602	0.0098676	0.00430601
0.00431564	0.0061968	0.00385321
0.00804332	0.00976418	0.00112519
0.00102245	0.00827351	0.0069324
