x	y	z
0.00143281	0.00492196	0.00193559
0.00616544	0.00147085	0.00229767
0.00539692	0.00547283	0.000756035
0.00220638	0.00438219	0.00808132
0.00377672	0.00573345	0.00705133
0.00418838	0.00911149	0.00407425
0.00652398	0.00774645	0.00590058
5.66895e-05	0.00894743	0.00932679
0.00403464	0.0090306	0.0048864
0.00115954	0.00482855	0.00183902
0.00251595	0.0019616	0.0091342
0.00323562	0.00920583	0.00438166
0.00736645	0.00175758	0.00801304
0.00222243	0.00945403	0.00752293
0.00504454	0.000983075	0.00784637
0.00552672	0.00822856	0.00562415
0.00714771	0.00710213	0.00148459
0.00186851	0.00236906	0.00138011
0.00533395	0.00748141	0.00833835
0.00751692	0.0074525	0.00893485
0.000873944	0.00351744	0.00337196
0.00120719	0.00569692	0.00900997
0.00707448	0.00736944	0.00700059
0.00843269	0.00932786	0.00427751
0.00761257	0.00218174	0.00160519
0.00853702	0.00348522	0.000694844
0.00438604	0.00474407	0.00461957
0.00487107	0.0086957	0.00326354
0.00235664	0.00315981	0.00986796
0.00234305	0.00900592	0.0031445
0.00468298	0.0048019	0.00486734
0.00199631	0.00153835	0.00211179
0.00681962	0.000311877	0.00191837
0.00962984	0.000323925	0.00701562
0.00837126	0.00785792	0.008729
0.00450066	0.000711355	0.00252096
0.00428028	0.00795765	0.00140601
0.00193104	0.00819236	0.0028534
0.00362347	0.00917221	0.00970208
0.00652422	0.000862773	0.00631003
1.80138e-05	0.0093489	0.00484529
0.00707209	0.00335217	0.00238966
0.00391628	0.00466355	0.00659874
0.00136062	0.00257308	0.00136017
0.00149725	0.000902122	0.00164867
0.0025355	0.00374405	0.00165114
0.00383817	0.00116071	0.00247632
0.00662678	0.0065718	0.00863796
0.00808319	0.00592286	0.00743364
0.00469982	0.00843128	0.00114809
0.00770707	0.00940872	0.00800585
0.00737659	0.00111547	0.00856714
0.00420975	0.0018327	0.00350522
0.000779473	0.00469744	0.00200332
0.00635614	0.00464035	0.00899732
0.00679403	0.00530005	0.00512334
0.00227088	0.00560604	0.00171614
0.00768956	0.00446497	0.00807154
0.00684081	0.000724484	0.00312308
0.00790237	0.0097162	0.00247462
0.000252863	0.00956071	0.00777401
0.00783516	0.00981916	0.00123758
0.00854988	0.000310763	0.000314766
0.000366999	0.000864036	0.00415034
0.00988029	0.00928076	0.00442036
0.00890433	0.00789821	0.0064091
0.00817128	0.00916622	0.00993091
0.00270979	0.00863913	0.00964931
0.000619462	0.00475513	0.00667868
0.00771996	0.00757594	0.00490816
0.00144931	0.0089646	0.00202923
0.00121347	0.00517468	0.00243402
0.00586918	0.000597618	0.000269329
0.00506892	0.00695841	0.00400684
0.00101862	0.00363164	0.00254499
0.00961722	0.00897645	0.0083707
0.00435255	0.00876965	0.00647741
0.00358782	0.00419037	0.00249999
0.00603899	0.00782423	0.00392074
0.00916141	0.00694532	0.0050818
0.00824067	0.00112531	0.00185215
0.0064325	0.00367966	0.00919662
0.00104132	0.00376348	0.00276317
0.00307923	0.00819041	0.00634008
0.00886643	0.0026985	0.006314
0.00926025	0.000922434	0.00790052
0.0029841	0.00704934	0.00912385
0.00668684	0.00316261	0.00263775
0.00155249	0.00715744	0.00655396
0.000512949	0.00874561	0.00360945
0.00748263	0.00379783	0.00584309
0.00465178	0.00380336	0.0015206
0.00399151	0.0085972	0.00656492
0.00460615	0.0070138	0.00208062
0.00353168	0.000612321	0.000536078
0.00481579	0.00720895	0.00476346
0.00608515	0.000818198	0.00554888
0.00303673	0.00690677	0.0041129
0.00392353	0.00245894	0.00112519
0.00596576	0.00756551	0.00656381
