x	y	z
0.00917539	0.0042191	0.00700441
0.00883853	0.00274846	0.00780098
0.00121543	0.00137113	0.00391844
0.00163334	0.00715913	0.00127807
0.00478983	0.00451876	0.00548168
0.00591387	0.00734307	0.000277216
0.00974596	0.00722328	0.00335264
0.00638786	0.00458626	0.00936585
0.0072922	0.00290472	0.00932876
0.00418913	0.0049251	0.00777902
0.00622897	0.00293803	0.00550374
0.00543707	0.00247366	0.00587478
0.00135377	0.00582136	0.00830042
0.00653537	0.00124104	0.00124019
0.00648284	0.000729743	0.00378368
0.000534373	0.000868828	0.00137165
0.00937089	0.00325242	0.00195069
0.00346016	0.00737306	0.00548726
0.00579021	0.00411665	0.00636076
0.00155057	0.00361032	0.00797533
0.00790126	0.00769059	0.00630013
0.00721837	0.00413835	0.00889926
0.00564375	0.00148638	0.00195729
0.00534294	0.00358203	0.00913878
0.00671323	0.000160637	0.00189533
0.00145366	0.00504906	0.00652998
0.00814068	0.00995925	0.00135449
0.00686211	0.00184558	0.008418
0.00607792	0.000945183	0.00706692
0.00555367	0.00173592	0.00446136
0.00171812	0.00378941	0.0084613
0.0032988	0.00531555	0.00751582
0.00834113	0.000462423	0.00356041
0.00405549	0.00489741	0.000793454
0.00928875	0.00136538	0.00147067
0.00884899	0.00744758	0.00718225
0.00667548	0.005162	0.00590218
0.0063915	0.00931765	0.00506229
0.00291161	0.00352776	0.00265251
0.00104826	0.00788294	0.00215349
0.000931928	0.00834327	0.00234844
0.00596558	0.00936055	0.00259388
0.00581252	0.0013696	0.0094573
0.00805556	0.0042214	0.00917066
0.00875484	0.000260583	0.00491862
0.00842542	0.00598339	0.000695865
0.00839777	0.00466411	0.00915692
0.00384473	0.00908555	0.00239999
0.00737066	0.00872265	0.00566289
0.000501563	0.00326046	0.00797933
0.000902132	0.00454619	0.00997859
0.00604401	0.00696349	0.00455563
0.000500568	0.00406147	0.00740454
0.00971271	0.00781702	0.00399969
0.00130104	0.000286988	0.00448006
0.00711569	0.00489833	0.000699732
0.00714905	0.0047331	0.0064974
0.000921903	0.00536003	0.0076759
0.00481783	0.00569881	0.00395995
0.00694224	0.00442328	0.0091796
0.00191006	0.00845863	0.00523705
0.00354876	0.0064959	0.00021957
0.00434556	0.00089723	0.000543101
0.00947809	0.00543222	0.008089
0.00481081	0.00312921	0.00211856
0.00952469	0.00151793	0.00130187
0.00411029	0.00715238	0.00398516
0.00816743	0.00402749	0.00850762
0.00673685	0.00403005	0.00817053
0.00466038	0.00648126	0.00711684
0.00275936	0.005333	0.00480021
0.00318011	0.00860551	0.00462253
0.00734639	0.00265269	0.00461921
0.00907673	0.000622435	0.00126028
0.00376264	0.00715653	0.00359529
0.00482455	0.000613491	0.000526095
0.00922917	0.00214387	0.000783163
0.00684115	0.0083225	0.00936165
0.00182565	0.00255773	0.00608617
0.00235293	0.00269447	0.00868982
0.00359075	0.00228511	0.000374751
0.0019321	0.00970141	0.00734398
0.00994829	0.00323064	0.00120549
0.00822375	0.00881409	0.00385657
0.00332647	0.00722039	0.00620579
0.00688991	0.00195296	0.00263743
0.00306934	0.00721792	0.00730068
0.00323606	0.00921534	0.00162509
0.00938912	0.00899294	0.00663167
0.000626796	0.000501143	0.00672142
0.00617898	0.0080392	0.00579414
0.000777863	0.00786914	0.00937446
0.00853321	0.00015103	0.00401718
0.000733213	0.00943369	0.00925168
0.00844555	0.00441865	0.0058786
0.00535667	0.00710861	0.000712781
0.00791198	0.00608163	0.00482598
0.00378059	0.00513184	0.00396185
0.00202843	0.00161603	0.008233
0.00309057	0.000414652	0.00126532
