x	y	z
0.0068662	0.00513823	0.00347699
0.000760521	9.61215e-05	0.00691335
0.00902614	0.00872323	0.00264238
0.00282299	0.00316304	0.00333777
0.00863966	0.00704049	0.00874032
0.00490238	0.00898739	0.00815996
0.00249103	0.0083094	0.00416581
0.00550631	0.00801952	0.00928476
0.00206036	0.000292911	0.00129181
0.00208082	0.00472465	0.00930996
0.0014737	0.00586731	0.00696866
0.00743372	0.00524573	0.00277504
0.00769591	0.00100152	0.00552241
0.00991938	0.000927562	0.00461303
0.0034969	0.0028476	0.00935807
0.0091469	0.00349273	0.00678017
0.00482787	0.00172476	0.00521337
0.00761094	0.00301285	0.0072696
0.00272672	0.00889815	0.0095411
0.00418089	0.00218924	0.0056037
0.0088864	0.00431233	0.000221175
0.00367754	0.00737398	0.00674641
0.00861398	0.0078666	0.00759045
0.00982806	0.00455647	0.00287746
0.00858029	0.00471156	0.00392629
0.000692639	0.00731914	0.00853182
0.00217743	0.000840316	0.00659841
0.00253674	0.00145574	0.00223868
0.00161674	0.00554279	0.00654286
0.00933507	0.000534786	0.00172753
0.00997166	0.00750187	0.00253612
0.00616428	0.00739687	0.00903381
0.00518244	0.00115128	0.0078426
0.00429785	0.00454972	0.00452675
0.00738403	0.00673575	0.000330929
0.00135507	0.00807259	0.00246644
0.00545126	0.000502592	0.00177305
0.00281792	0.00550336	0.00997886
0.00916013	0.00630786	0.00277619
0.0053667	0.00502859	0.0045072
0.000958651	0.00957238	0.00738447
0.00043302	0.00154142	0.00775764
0.00552521	0.00884296	0.00232252
0.00855353	0.00997044	0.00551621
0.00625076	0.00159243	0.000261418
0.00220367	0.00569629	0.00419853
0.00106508	0.00259485	0.00310508
0.00205185	0.00386695	0.00620758
0.00884989	0.000134543	0.009339
0.00768525	0.000985293	0.00900133
0.00306963	0.00429894	0.00588314
0.00881048	0.00830219	0.0011114
0.00820093	0.00678553	0.000842276
0.00792606	0.00337931	0.000135364
0.0082481	0.00932467	0.0034498
0.000217945	0.00518528	0.00862108
0.00295553	0.00654534	0.00944342
0.00300817	0.00649378	0.00849727
0.00220276	0.00771133	0.00222258
0.00371269	0.00463994	0.00310568
0.00258053	0.00742616	0.00177757
0.0075845	0.00663194	0.00281164
0.00854988	0.000317623	0.0012484
0.00942481	0.00615351	0.0027181
0.00558412	0.00567185	0.00997644
0.0082368	0.00343821	0.00669684
0.00750632	0.00518185	0.00488109
0.00315662	0.000708832	0.00764863
0.00860244	0.00725993	0.00264192
0.00900821	0.00875384	0.00368634
0.0059974	0.00713818	0.00941852
0.000891447	0.00301815	7.91337e-05
0.0013976	0.00160713	0.00286075
0.00123239	0.00776043	0.00968513
0.00191725	0.00634309	0.00920901
0.00690439	0.000781872	0.00477226
0.000994884	0.00040702	0.00570676
0.00518379	0.00022739	0.00482734
0.00943922	0.0065307	0.006847
0.00358721	0.00848656	0.00158311
0.00842302	0.000121513	0.00425782
0.00973891	0.00120497	0.00685644
0.00863069	0.00985307	0.00443927
0.00623725	0.00751931	0.00426087
0.00195947	0.000483694	0.00643045
0.00660547	0.00403089	0.00224962
0.00289237	0.000845453	0.00526796
0.0025927	0.00504568	0.00576778
0.00816298	0.0051824	0.000647896
0.00174518	0.00121093	0.000260897
0.00062916	0.00351971	0.00310211
0.0088202	0.00517495	0.00675651
0.0040797	0.00204502	0.00209084
0.00890942	0.00469071	0.00569966
0.00175004	0.0034615	0.00351388
0.0042148	0.00731692	0.00758952
0.00411944	0.00481964	0.00632673
0.00223632	9.10168e-05	0.00427542
0.00886728	0.00545596	0.00494659
0.00905954	0.00544149	0.0049973
