x	y	z
0.00401367	0.00757121	0.0085458
0.00437359	0.00388411	0.00330365
0.00942062	0.00972931	0.00672946
0.00112397	0.00255347	0.00814374
0.00546524	0.00343903	0.00408643
0.00508088	0.00577113	0.00307503
0.00641439	0.00675823	0.00844852
0.00574673	0.00143136	0.00940057
0.00768706	0.00423437	0.00417426
0.0068821	0.00501093	0.00141035
0.00952944	0.00968425	0.00227667
0.00687056	0.00564174	0.00720199
0.00613097	0.00846755	0.0027444
0.00348314	0.00926594	0.00877948
0.00776133	0.00227	0.00189406
0.0038626	0.00880454	0.00764719
0.00395793	0.00752987	0.00503099
0.00820391	0.00819243	0.00626219
0.00435623	0.00112575	0.0046029
0.00809431	0.00434718	0.00522351
0.00199043	0.00225887	0.00890295
0.00524209	0.00275295	0.00702936
0.00437199	0.00596082	0.00248817
0.000359482	0.00149875	0.00322748
0.00591381	0.00225049	0.00731122
0.00964928	0.00736958	0.00704109
0.00077864	0.00544553	0.0037291
0.00274271	0.00652371	0.00703142
0.00938572	0.00102289	0.0043201
0.00526828	0.00868983	0.0056319
0.00973127	0.00635438	0.00613008
0.00989809	0.00639475	0.00168676
0.00969358	0.00115585	0.00845434
0.00373234	0.00896273	0.00779915
0.0099004	0.00649529	0.00950882
0.00514829	0.00300306	0.00870875
0.00135281	0.000948275	0.00792087
0.00967816	0.0070963	0.00563233
0.00908104	0.00369625	0.00355947
0.0078153	0.00371713	0.00976548
0.0017443	0.00744938	0.00878102
0.000228111	0.00310525	0.00702829
0.00546775	0.00675325	0.00592477
0.00362915	0.00968902	0.00171845
0.00485017	0.000305603	0.0100713
0.00411167	0.00529436	0.00280024
0.00759784	0.00777824	0.0027121
0.00681225	0.00870334	0.00531644
0.00673731	0.00394099	0.0040889
0.00535288	0.00629401	0.00389134
0.00856398	0.00306271	0.00827119
0.00485949	0.00372242	0.00155712
0.00275645	0.00835392	0.00702412
0.000964299	0.00113848	0.00577425
0.00313388	0.00354564	0.00352905
0.00168327	0.00375056	0.00591204
0.00851836	0.00395716	0.00620762
0.00865637	0.00368925	0.00732421
0.00264682	0.00858468	0.00470385
-4.05646e-05	0.000275607	0.00271127
0.00383292	0.00669531	0.00308449
0.000239963	0.00354188	0.00151988
0.00154268	0.00141853	0.00131437
0.00244497	0.00671451	0.00107102
0.0022331	0.00444154	0.00989707
0.00993102	0.00783626	0.00950222
0.000500525	0.00386094	0.00365936
0.00701846	0.00247591	0.00685489
0.00673685	0.00587569	0.00132558
0.00194074	0.00550821	-2.61136e-05
0.00651648	0.00210491	0.0091374
0.00492823	0.00625294	0.00656788
0.00127783	0.00447942	0.00943184
0.00387001	0.00719901	0.00595104
0.00620177	0.00108288	0.00910036
0.00156915	0.00914483	0.00858661
0.00123472	0.0081907	0.00729088
0.00389474	0.00803252	0.00454645
0.00187493	0.00206496	0.00280876
0.00362703	0.00105379	0.00315023
0.002679	0.00331604	0.00236205
0.00413637	0.00277228	0.00188354
0.00193729	0.00825455	0.000167033
0.000481501	0.00936848	0.00489618
0.00577269	0.00666668	0.00610959
0.0012011	0.00452081	0.00573988
0.00314511	0.00209297	0.00411538
0.00791509	0.00240041	0.00770103
0.00128594	0.00937936	0.00165814
0.00164472	0.00880021	0.00948762
0.000517419	0.00150332	0.00158478
0.00263553	0.000423378	0.000945932
0.0018309	0.00793174	0.00662706
0.00779057	0.00401314	0.000673218
0.00723863	0.00780205	0.00727992
0.00559707	0.00701942	0.00504607
0.00953583	0.00928278	0.00418341
0.00444179	0.00413787	0.00382759
0.00960884	0.00761007	0.00334161
0.000534847	0.00976032	0.00826854
